Run, Time Trad, Time ToA, Time First ASP, Time Second ASP, Plan Length Trad, Activity Length ToA, New Activity, Activity Name, Number Activities, Conditions Index, Goal,Goal Holds
229,0.815327,15.598054,13.159961,2.437432,10,10,True,90,90,1,tidy_all(library),False
230,0.351127,14.413565,14.413282,0,10,10,False,14,90,58,tidy_all(library),False
231,0.415066,18.153316,18.152983,0,13,13,False,40,90,66,tidy_all(library),False
232,0.231107,13.760105,13.759766,0,4,12,False,10,90,4,tidy_all(library),False
233,0.379074,18.01915,18.018851,0,14,14,False,12,90,134,tidy_all(library),False
234,0.256228,13.116577,13.116247,0,7,7,False,7,90,61,tidy_all(library),False
235,0.215857,15.386499,15.386179,0,3,11,False,53,90,172,tidy_all(library),False
236,0.466303,16.642939,16.642636,0,10,10,False,16,90,135,tidy_all(library),False
237,0.574291,13.342579,11.347914,1.993992,8,8,True,91,91,55,tidy_all(library),False
238,0.377237,17.926892,15.810557,2.115642,14,14,True,92,92,86,tidy_all(library),False
239,0.247392,22.488736,22.488412,0,8,14,False,85,92,104,tidy_all(library),False
240,0.394594,15.456746,13.450802,2.005171,12,12,True,93,93,183,tidy_all(library),False
241,1.001775,20.351274,20.350951,0,8,8,False,61,93,3,tidy_all(library),False
242,0.836628,14.681639,12.150459,2.530341,10,10,True,94,94,185,tidy_all(library),False
243,1.295756,18.170309,13.869551,4.300071,9,9,True,95,95,75,tidy_all(library),False
244,0.256747,17.243339,17.242957,0,6,14,False,43,95,84,tidy_all(library),False
245,0.213561,8.295863,8.29562,0,0,0,False,0,95,144,tidy_all(library),True
246,0.248376,17.551881,17.551574,0,6,10,False,74,95,100,tidy_all(library),False
247,0.868484,20.935912,17.760994,3.174273,10,10,True,96,96,91,tidy_all(library),False
248,0.409761,19.109643,19.109359,0,12,12,False,93,96,183,tidy_all(library),False
249,0.240294,15.782491,15.782042,0,6,6,False,41,96,15,tidy_all(library),False
250,0.294086,23.349003,23.348692,0,16,16,False,66,96,102,tidy_all(library),False
