Run, Time Trad, Time ToA, Time First ASP, Time Second ASP, Plan Length Trad, Activity Length ToA, New Activity, Activity Name, Number Activities, Conditions Index, Goal,Goal Holds
1,0,14.750711,10.560921,4.189029,0,20,True,0,211,1,tidy_all(library),False
2,0,28.764677,20.353258,8.410484,0,18,True,0,211,2,tidy_all(library),False
3,0,33.329984,33.329428,0,0,16,False,1,211,3,tidy_all(library),False
4,0,17.436302,17.435734,0,0,14,False,2,211,4,tidy_all(library),False
5,0,19.78834,19.787729,0,0,12,False,3,211,5,tidy_all(library),False
6,0,48.104873,48.104296,0,0,8,False,2,211,6,tidy_all(library),False
7,0,30.022402,23.172356,6.849223,0,18,True,0,211,7,tidy_all(library),False
8,0,27.529963,19.953387,7.575617,0,18,True,0,211,8,tidy_all(library),False
9,0,20.733095,20.732459,0,0,16,False,4,211,9,tidy_all(library),False
10,0,21.400708,21.400146,0,0,14,False,5,211,10,tidy_all(library),False
11,0,19.274055,19.273492,0,0,12,False,6,211,11,tidy_all(library),False
12,0,15.8882,15.887665,0,0,8,False,6,211,12,tidy_all(library),False
13,0,29.022867,29.022263,0,0,16,False,7,211,13,tidy_all(library),False
14,0,21.183861,21.183098,0,0,16,False,8,211,14,tidy_all(library),False
15,0,22.508198,22.506834,0,0,16,False,9,211,15,tidy_all(library),False
16,0,18.292327,18.287648,0,0,14,False,10,211,16,tidy_all(library),False
17,0,19.179446,19.176979,0,0,12,False,11,211,17,tidy_all(library),False
18,0,25.986178,25.985552,0,0,8,False,10,211,18,tidy_all(library),False
19,0,24.735343,24.734566,0,0,14,False,12,211,19,tidy_all(library),False
20,0,28.051716,28.051082,0,0,14,False,13,211,20,tidy_all(library),False
21,0,20.567298,20.56656,0,0,14,False,14,211,21,tidy_all(library),False
22,0,26.130725,26.129107,0,0,14,False,15,211,22,tidy_all(library),False
23,0,22.218429,22.216941,0,0,12,False,16,211,23,tidy_all(library),False
24,0,23.402986,23.402449,0,0,8,False,16,211,24,tidy_all(library),False
25,0,22.719089,22.718514,0,0,12,False,17,211,25,tidy_all(library),False
26,0,27.674308,27.673659,0,0,12,False,18,211,26,tidy_all(library),False
27,0,26.322851,26.322165,0,0,12,False,19,211,27,tidy_all(library),False
28,0,19.55118,19.550584,0,0,12,False,20,211,28,tidy_all(library),False
29,0,19.545184,19.544443,0,0,12,False,21,211,29,tidy_all(library),False
30,0,18.308226,17.803631,0.50381,0,8,True,0,211,30,tidy_all(library),False
31,0,41.659428,41.658783,0,0,8,False,12,211,31,tidy_all(library),False
32,0,41.011335,41.010647,0,0,8,False,8,211,32,tidy_all(library),False
33,0,27.070889,27.069976,0,0,8,False,19,211,33,tidy_all(library),False
34,0,17.505752,17.501709,0,0,8,False,20,211,34,tidy_all(library),False
35,0,20.957685,20.957079,0,0,8,False,21,211,35,tidy_all(library),False
36,0,5.283603,5.280309,0,0,0,False,0,211,36,tidy_all(library),True
37,0,17.542248,14.546103,2.993449,0,21,True,0,211,37,tidy_all(library),False
38,0,40.930621,33.603942,7.325756,0,19,True,0,211,38,tidy_all(library),False
39,0,27.64236,15.775116,11.866479,0,17,True,0,211,39,tidy_all(library),False
40,0,25.889046,25.888231,0,0,15,False,22,211,40,tidy_all(library),False
41,0,20.655124,20.65457,0,0,13,False,23,211,41,tidy_all(library),False
42,0,17.66095,17.660358,0,0,9,False,23,211,42,tidy_all(library),False
43,0,30.966123,23.01079,7.953196,0,19,True,0,211,43,tidy_all(library),False
44,0,46.58759,19.983831,26.603033,0,17,True,0,211,44,tidy_all(library),False
45,0,18.227062,18.22647,0,0,15,False,24,211,45,tidy_all(library),False
46,0,24.523197,24.522583,0,0,13,False,25,211,46,tidy_all(library),False
47,0,52.847865,52.847279,0,0,11,False,26,211,47,tidy_all(library),False
48,0,15.341488,15.340659,0,0,7,False,25,211,48,tidy_all(library),False
49,0,29.053076,17.616143,11.436085,0,17,True,0,211,49,tidy_all(library),False
50,0,25.485708,25.485101,0,0,15,False,27,211,50,tidy_all(library),False
51,0,17.384907,17.384316,0,0,15,False,28,211,51,tidy_all(library),False
52,0,26.030604,26.028704,0,0,13,False,29,211,52,tidy_all(library),False
53,0,21.431466,21.427647,0,0,11,False,30,211,53,tidy_all(library),False
54,0,20.746504,20.744774,0,0,7,False,29,211,54,tidy_all(library),False
55,0,15.679815,15.675405,0,0,15,False,31,211,55,tidy_all(library),False
56,0,13.210473,13.209957,0,0,13,False,32,211,56,tidy_all(library),False
57,0,20.226528,20.225963,0,0,13,False,33,211,57,tidy_all(library),False
58,0,15.323196,15.322098,0,0,13,False,34,211,58,tidy_all(library),False
59,0,7.348997,7.348448,0,0,11,False,35,211,59,tidy_all(library),False
60,0,29.145908,29.14529,0,0,7,False,34,211,60,tidy_all(library),False
61,0,16.98345,16.982899,0,0,13,False,36,211,61,tidy_all(library),False
62,0,18.761786,18.761188,0,0,11,False,37,211,62,tidy_all(library),False
63,0,11.432594,11.431839,0,0,11,False,38,211,63,tidy_all(library),False
64,0,41.406509,41.405902,0,0,11,False,39,211,64,tidy_all(library),False
65,0,19.935392,19.934465,0,0,11,False,40,211,65,tidy_all(library),False
66,0,40.328537,40.327205,0,0,7,False,40,211,66,tidy_all(library),False
67,0,79.196122,79.195473,0,0,9,False,36,211,67,tidy_all(library),False
68,0,18.484479,18.483953,0,0,7,False,32,211,68,tidy_all(library),False
69,0,26.033192,26.032587,0,0,7,False,38,211,69,tidy_all(library),False
70,0,39.404569,39.40397,0,0,7,False,39,211,70,tidy_all(library),False
71,0,29.000355,28.31002,0.689577,0,7,True,0,211,71,tidy_all(library),False
72,0,4.263443,4.262935,0,0,0,False,0,211,72,tidy_all(library),True
73,0,33.406475,31.602441,1.803059,0,22,True,0,211,73,tidy_all(library),False
74,0,25.932041,20.61611,5.31516,0,20,True,0,211,74,tidy_all(library),False
75,0,20.829263,11.945643,8.881857,0,18,True,0,211,75,tidy_all(library),False
76,0,21.383804,21.380109,0,0,16,False,41,211,76,tidy_all(library),False
77,0,40.53324,40.532631,0,0,14,False,42,211,77,tidy_all(library),False
78,0,63.834156,63.833619,0,0,10,False,42,211,78,tidy_all(library),False
79,0,23.618652,20.124281,3.493592,0,20,True,0,211,79,tidy_all(library),False
80,0,41.974307,29.642374,12.331157,0,18,True,0,211,80,tidy_all(library),False
81,0,60.349501,60.348977,0,0,16,False,4,211,81,tidy_all(library),False
82,0,39.165648,39.165099,0,0,14,False,5,211,82,tidy_all(library),False
83,0,16.256503,16.255584,0,0,12,False,6,211,83,tidy_all(library),False
84,0,23.435754,23.435098,0,0,8,False,5,211,84,tidy_all(library),False
85,0,29.18556,21.165032,8.019869,0,18,True,0,211,85,tidy_all(library),False
86,0,41.443304,41.442704,0,0,16,False,8,211,86,tidy_all(library),False
87,0,27.702365,27.701687,0,0,16,False,1,211,87,tidy_all(library),False
88,0,40.118408,40.117857,0,0,14,False,10,211,88,tidy_all(library),False
89,0,28.446034,28.442385,0,0,12,False,11,211,89,tidy_all(library),False
90,0,37.49041,37.489839,0,0,8,False,2,211,90,tidy_all(library),False
91,0,33.954767,33.952733,0,0,16,False,43,211,91,tidy_all(library),False
92,0,22.168982,22.164531,0,0,14,False,13,211,92,tidy_all(library),False
93,0,108.626874,108.62623,0,0,14,False,12,211,93,tidy_all(library),False
94,0,18.241073,18.240536,0,0,14,False,15,211,94,tidy_all(library),False
95,0,88.307086,88.306538,0,0,12,False,16,211,95,tidy_all(library),False
96,0,111.358913,111.358344,0,0,8,False,16,211,96,tidy_all(library),False
97,0,63.699933,63.699027,0,0,14,False,44,211,97,tidy_all(library),False
98,0,52.264776,52.264094,0,0,12,False,18,211,98,tidy_all(library),False
99,0,23.073075,23.072525,0,0,12,False,17,211,99,tidy_all(library),False
100,0,54.918831,54.918262,0,0,12,False,20,211,100,tidy_all(library),False
101,0,32.968736,32.968169,0,0,12,False,21,211,101,tidy_all(library),False
102,0,13.557298,12.87459,0.679921,0,6,True,0,211,102,tidy_all(library),False
103,0,19.505921,19.505197,0,0,10,False,44,211,103,tidy_all(library),False
104,0,36.14716,36.14654,0,0,8,False,8,211,104,tidy_all(library),False
105,0,28.695207,28.694501,0,0,8,False,14,211,105,tidy_all(library),False
106,0,24.246476,24.245888,0,0,8,False,15,211,106,tidy_all(library),False
107,0,31.32774,31.327034,0,0,8,False,21,211,107,tidy_all(library),False
108,0,4.498492,4.497981,0,0,0,False,0,211,108,tidy_all(library),True
109,0,36.229917,34.755738,1.473375,0,23,True,0,211,109,tidy_all(library),False
110,0,23.701244,21.546081,2.15427,0,21,True,0,211,110,tidy_all(library),False
111,0,28.680678,21.829238,6.850655,0,19,True,0,211,111,tidy_all(library),False
112,0,41.044602,30.029051,11.014825,0,17,True,0,211,112,tidy_all(library),False
113,0,29.472151,29.47159,0,0,15,False,45,211,113,tidy_all(library),False
114,0,16.039028,16.037682,0,0,11,False,45,211,114,tidy_all(library),False
115,0,47.09227,44.615932,2.471567,0,21,True,0,211,115,tidy_all(library),False
116,0,39.862828,32.028622,7.833291,0,19,True,0,211,116,tidy_all(library),False
117,0,43.305655,18.962925,24.34187,0,17,True,0,211,117,tidy_all(library),False
118,0,138.557558,138.556748,0,0,15,False,46,211,118,tidy_all(library),False
119,0,20.645659,20.644899,0,0,13,False,47,211,119,tidy_all(library),False
120,0,41.690228,41.689648,0,0,9,False,46,211,120,tidy_all(library),False
121,0,16.595354,10.977921,5.616715,0,19,True,0,211,121,tidy_all(library),False
122,0,39.644538,19.833917,19.809604,0,17,True,0,211,122,tidy_all(library),False
123,0,48.541248,48.540678,0,0,15,False,28,211,123,tidy_all(library),False
124,0,63.231698,63.231073,0,0,13,False,29,211,124,tidy_all(library),False
125,0,21.022514,21.021681,0,0,11,False,30,211,125,tidy_all(library),False
126,0,26.721054,26.720298,0,0,7,False,28,211,126,tidy_all(library),False
127,0,28.54301,17.431654,11.110546,0,17,True,0,211,127,tidy_all(library),False
128,0,23.226357,23.225698,0,0,15,False,48,211,128,tidy_all(library),False
129,0,16.71311,16.712476,0,0,13,False,33,211,129,tidy_all(library),False
130,0,24.876311,24.875557,0,0,13,False,25,211,130,tidy_all(library),False
131,0,45.609573,45.609077,0,0,11,False,26,211,131,tidy_all(library),False
132,0,28.423835,28.4228,0,0,7,False,35,211,132,tidy_all(library),False
133,0,25.880146,25.878404,0,0,15,False,49,211,133,tidy_all(library),False
134,0,21.451185,21.450666,0,0,13,False,50,211,134,tidy_all(library),False
135,0,58.812291,58.811746,0,0,11,False,38,211,135,tidy_all(library),False
136,0,23.479691,23.479061,0,0,11,False,39,211,136,tidy_all(library),False
137,0,26.554951,26.554364,0,0,11,False,40,211,137,tidy_all(library),False
138,0,26.37202,26.371265,0,0,7,False,40,211,138,tidy_all(library),False
139,0,19.538921,19.538393,0,0,11,False,49,211,139,tidy_all(library),False
140,0,26.79135,26.790739,0,0,9,False,48,211,140,tidy_all(library),False
141,0,13.940505,13.939966,0,0,7,False,38,211,141,tidy_all(library),False
142,0,22.474164,22.473592,0,0,7,False,37,211,142,tidy_all(library),False
143,0,56.383443,55.835663,0.546966,0,5,True,0,211,143,tidy_all(library),False
144,0,5.428927,5.42844,0,0,0,False,0,211,144,tidy_all(library),True
145,0,23.319718,21.401134,1.917883,0,24,True,0,211,145,tidy_all(library),False
146,0,21.796932,19.580851,2.215123,0,22,True,0,211,146,tidy_all(library),False
147,0,29.085606,24.414117,4.670603,0,20,True,0,211,147,tidy_all(library),False
148,0,21.816306,15.399032,6.416622,0,18,True,0,211,148,tidy_all(library),False
149,0,15.289404,15.288902,0,0,16,False,51,211,149,tidy_all(library),False
150,0,32.724478,32.723907,0,0,12,False,51,211,150,tidy_all(library),False
151,0,21.816619,20.042864,1.773037,0,22,True,0,211,151,tidy_all(library),False
152,0,38.275501,34.886574,3.387283,0,20,True,0,211,152,tidy_all(library),False
153,0,45.463585,34.29799,11.164894,0,18,True,0,211,153,tidy_all(library),False
154,0,57.448623,57.448009,0,0,16,False,52,211,154,tidy_all(library),False
155,0,13.308237,13.307684,0,0,14,False,53,211,155,tidy_all(library),False
156,0,23.880479,23.879929,0,0,10,False,53,211,156,tidy_all(library),False
157,0,94.07714,91.534502,2.540621,0,20,True,0,211,157,tidy_all(library),False
158,0,36.969469,27.304527,9.661427,0,18,True,0,211,158,tidy_all(library),False
159,0,52.576473,52.575836,0,0,16,False,54,211,159,tidy_all(library),False
160,0,83.875788,83.875003,0,0,14,False,55,211,160,tidy_all(library),False
161,0,31.335716,31.33519,0,0,12,False,56,211,161,tidy_all(library),False
162,0,15.533974,15.533424,0,0,8,False,55,211,162,tidy_all(library),False
163,0,93.206085,87.182433,6.022879,0,18,True,0,211,163,tidy_all(library),False
164,0,227.315204,227.314526,0,0,16,False,57,211,164,tidy_all(library),False
165,0,13.859425,13.858771,0,0,14,False,58,211,165,tidy_all(library),False
166,0,51.684387,51.683595,0,0,12,False,59,211,166,tidy_all(library),False
167,0,65.702722,65.702126,0,0,10,False,60,211,167,tidy_all(library),False
168,0,13.26491,13.264383,0,0,6,False,58,211,168,tidy_all(library),False
169,0,56.940451,56.939798,0,0,16,False,61,211,169,tidy_all(library),False
170,0,118.493823,118.493065,0,0,14,False,62,211,170,tidy_all(library),False
171,0,169.359594,169.358876,0,0,12,False,63,211,171,tidy_all(library),False
172,0,247.629596,247.628948,0,0,10,False,64,211,172,tidy_all(library),False
173,0,49.643093,33.118252,16.523946,0,8,True,0,211,173,tidy_all(library),False
174,0,14.315256,14.314637,0,0,4,False,64,211,174,tidy_all(library),False
175,0,73.484517,73.48379,0,0,12,False,61,211,175,tidy_all(library),False
176,0,20.54189,20.541274,0,0,10,False,57,211,176,tidy_all(library),False
177,0,14.563533,14.563034,0,0,8,False,54,211,177,tidy_all(library),False
178,0,29.008072,23.062039,5.945259,0,6,True,0,211,178,tidy_all(library),False
179,0,162.35559,162.354952,0,0,4,False,60,211,179,tidy_all(library),False
180,0,4.578334,4.577724,0,0,0,False,0,211,180,tidy_all(library),True
181,0,13.969026,13.209128,0.759112,0,25,True,0,211,181,tidy_all(library),False
182,0,11.2012,10.03329,1.167235,0,23,True,0,211,182,tidy_all(library),False
183,0,11.68191,10.274966,1.406156,0,21,True,0,211,183,tidy_all(library),False
184,0,13.240381,11.162538,2.076942,0,19,True,0,211,184,tidy_all(library),False
185,0,13.277876,10.228757,3.048207,0,17,True,0,211,185,tidy_all(library),False
186,0,15.811854,15.811264,0,0,13,False,65,211,186,tidy_all(library),False
187,0,13.6308,12.530562,1.099535,0,23,True,0,211,187,tidy_all(library),False
188,0,12.335894,10.859401,1.475746,0,21,True,0,211,188,tidy_all(library),False
189,0,13.088706,10.193189,2.89475,0,19,True,0,211,189,tidy_all(library),False
190,0,17.761041,12.631413,5.12872,0,17,True,0,211,190,tidy_all(library),False
191,0,11.152491,11.151923,0,0,15,False,66,211,191,tidy_all(library),False
192,0,16.797164,16.79659,0,0,11,False,66,211,192,tidy_all(library),False
193,0,13.385054,11.900982,1.483322,0,21,True,0,211,193,tidy_all(library),False
194,0,13.813465,10.676751,3.136006,0,19,True,0,211,194,tidy_all(library),False
195,0,19.687777,12.149718,7.537306,0,17,True,0,211,195,tidy_all(library),False
196,0,18.542227,18.541668,0,0,15,False,67,211,196,tidy_all(library),False
197,0,11.609155,11.60841,0,0,13,False,68,211,197,tidy_all(library),False
198,0,17.21229,17.211657,0,0,9,False,67,211,198,tidy_all(library),False
199,0,19.021131,13.592059,5.428189,0,19,True,0,211,199,tidy_all(library),False
200,0,18.541034,13.429987,5.110338,0,17,True,0,211,200,tidy_all(library),False
201,0,10.603353,10.602781,0,0,15,False,69,211,201,tidy_all(library),False
202,0,9.321952,9.321367,0,0,13,False,70,211,202,tidy_all(library),False
203,0,9.699396,9.69881,0,0,11,False,71,211,203,tidy_all(library),False
204,0,8.920792,8.920189,0,0,7,False,71,211,204,tidy_all(library),False
205,0,13.152318,9.95762,3.194007,0,17,True,0,211,205,tidy_all(library),False
206,0,15.444797,15.444054,0,0,15,False,72,211,206,tidy_all(library),False
207,0,10.753467,10.752741,0,0,13,False,73,211,207,tidy_all(library),False
208,0,18.613576,18.612792,0,0,11,False,74,211,208,tidy_all(library),False
209,0,12.621784,8.920895,3.699712,0,9,True,0,211,209,tidy_all(library),False
210,0,10.763262,10.380529,0.381742,0,5,True,0,211,210,tidy_all(library),False
211,0,12.784941,12.784132,0,0,13,False,75,211,211,tidy_all(library),False
212,0,13.401717,13.399882,0,0,11,False,72,211,212,tidy_all(library),False
213,0,20.380005,20.375351,0,0,9,False,69,211,213,tidy_all(library),False
214,0,12.873743,12.871939,0,0,7,False,70,211,214,tidy_all(library),False
215,0,17.358264,14.709712,2.644433,0,5,True,0,211,215,tidy_all(library),False
216,0,4.929944,4.92946,0,0,0,False,0,211,216,tidy_all(library),True
217,0,127.689593,118.675459,9.013468,0,19,True,0,211,217,tidy_all(library),False
218,0,22.679188,15.315708,7.362691,0,17,True,0,211,218,tidy_all(library),False
219,0,26.746979,26.746326,0,0,15,False,76,211,219,tidy_all(library),False
220,0,107.867697,107.867024,0,0,13,False,77,211,220,tidy_all(library),False
221,0,142.020981,142.020391,0,0,11,False,78,211,221,tidy_all(library),False
222,0,21.687759,21.687225,0,0,7,False,76,211,222,tidy_all(library),False
223,0,39.968417,29.151441,10.816212,0,17,True,0,211,223,tidy_all(library),False
224,0,30.37935,20.199672,10.17895,0,17,True,0,211,224,tidy_all(library),False
225,0,22.797428,22.796823,0,0,15,False,79,211,225,tidy_all(library),False
226,0,14.939016,14.938478,0,0,13,False,80,211,226,tidy_all(library),False
227,0,19.922362,19.920591,0,0,11,False,81,211,227,tidy_all(library),False
228,0,9.816759,9.816093,0,0,7,False,81,211,228,tidy_all(library),False
229,0,39.074081,39.07347,0,0,15,False,82,211,229,tidy_all(library),False
230,0,20.341523,20.340747,0,0,15,False,83,211,230,tidy_all(library),False
231,0,20.722829,20.722137,0,0,15,False,84,211,231,tidy_all(library),False
232,0,21.505423,21.504769,0,0,13,False,85,211,232,tidy_all(library),False
233,0,25.036103,25.035469,0,0,11,False,86,211,233,tidy_all(library),False
234,0,21.522601,21.522003,0,0,7,False,86,211,234,tidy_all(library),False
235,0,38.92684,38.925702,0,0,13,False,87,211,235,tidy_all(library),False
236,0,27.437975,27.436064,0,0,13,False,88,211,236,tidy_all(library),False
237,0,29.371356,29.370639,0,0,13,False,89,211,237,tidy_all(library),False
238,0,116.381719,116.381211,0,0,13,False,90,211,238,tidy_all(library),False
239,0,27.247536,27.246897,0,0,11,False,91,211,239,tidy_all(library),False
240,0,17.622256,17.620955,0,0,7,False,90,211,240,tidy_all(library),False
241,0,36.376734,36.376021,0,0,11,False,92,211,241,tidy_all(library),False
242,0,26.715469,26.714945,0,0,11,False,93,211,242,tidy_all(library),False
243,0,67.321444,67.320868,0,0,11,False,94,211,243,tidy_all(library),False
244,0,46.411273,46.41072,0,0,11,False,95,211,244,tidy_all(library),False
245,0,15.74029,15.739724,0,0,11,False,96,211,245,tidy_all(library),False
246,0,17.144172,16.767171,0.376316,0,7,True,0,211,246,tidy_all(library),False
247,0,17.318115,17.316288,0,0,7,False,92,211,247,tidy_all(library),False
248,0,25.117213,25.11345,0,0,7,False,83,211,248,tidy_all(library),False
249,0,14.489414,14.488759,0,0,7,False,89,211,249,tidy_all(library),False
250,0,32.973776,32.973242,0,0,7,False,95,211,250,tidy_all(library),False
251,0,14.365501,14.36497,0,0,7,False,96,211,251,tidy_all(library),False
252,0,4.812106,4.811601,0,0,0,False,0,211,252,tidy_all(library),True
253,0,28.896716,25.456123,3.439884,0,20,True,0,211,253,tidy_all(library),False
254,0,28.487111,22.433663,6.052675,0,18,True,0,211,254,tidy_all(library),False
255,0,55.891326,55.89062,0,0,16,False,97,211,255,tidy_all(library),False
256,0,20.773327,20.772558,0,0,14,False,98,211,256,tidy_all(library),False
257,0,22.843713,22.842984,0,0,12,False,99,211,257,tidy_all(library),False
258,0,47.433782,47.433083,0,0,8,False,98,211,258,tidy_all(library),False
259,0,29.491536,21.397003,8.091882,0,18,True,0,211,259,tidy_all(library),False
260,0,32.858822,32.858117,0,0,16,False,100,211,260,tidy_all(library),False
261,0,24.30506,24.304291,0,0,14,False,101,211,261,tidy_all(library),False
262,0,170.182176,170.181362,0,0,12,False,102,211,262,tidy_all(library),False
263,0,87.749614,87.748827,0,0,10,False,103,211,263,tidy_all(library),False
264,0,25.447502,25.446591,0,0,6,False,102,211,264,tidy_all(library),False
265,0,50.104973,50.101664,0,0,16,False,104,211,265,tidy_all(library),False
266,0,18.790816,18.790237,0,0,14,False,105,211,266,tidy_all(library),False
267,0,137.856856,137.856251,0,0,14,False,106,211,267,tidy_all(library),False
268,0,92.550386,92.549594,0,0,12,False,107,211,268,tidy_all(library),False
269,0,22.660096,22.659483,0,0,10,False,108,211,269,tidy_all(library),False
270,0,18.804884,18.804386,0,0,6,False,108,211,270,tidy_all(library),False
271,0,23.319078,23.31833,0,0,14,False,109,211,271,tidy_all(library),False
272,0,25.782558,25.78134,0,0,12,False,110,211,272,tidy_all(library),False
273,0,11.294619,11.289968,0,0,12,False,111,211,273,tidy_all(library),False
274,0,22.988225,22.98699,0,0,12,False,112,211,274,tidy_all(library),False
275,0,183.895018,183.894291,0,0,10,False,113,211,275,tidy_all(library),False
276,0,15.627824,15.627226,0,0,6,False,113,211,276,tidy_all(library),False
277,0,32.301042,32.30042,0,0,12,False,114,211,277,tidy_all(library),False
278,0,28.421906,28.419337,0,0,10,False,115,211,278,tidy_all(library),False
279,0,38.426536,38.425689,0,0,10,False,116,211,279,tidy_all(library),False
280,0,59.383386,59.382319,0,0,10,False,117,211,280,tidy_all(library),False
281,0,56.355862,56.352249,0,0,10,False,118,211,281,tidy_all(library),False
282,0,22.078959,21.635432,0.441189,0,6,True,0,211,282,tidy_all(library),False
283,0,9.775501,9.774924,0,0,8,False,104,211,283,tidy_all(library),False
284,0,163.688172,163.687623,0,0,6,False,110,211,284,tidy_all(library),False
285,0,8.685091,8.684419,0,0,6,False,125,211,285,tidy_all(library),False
286,0,17.01202,17.011369,0,0,6,False,112,211,286,tidy_all(library),False
287,0,58.427239,58.426678,0,0,6,False,118,211,287,tidy_all(library),False
288,0,4.158768,4.158281,0,0,0,False,0,211,288,tidy_all(library),True
289,0,50.851284,48.672006,2.178148,0,21,True,0,211,289,tidy_all(library),False
290,0,30.533169,26.705295,3.826907,0,19,True,0,211,290,tidy_all(library),False
291,0,25.048795,16.66345,8.384653,0,17,True,0,211,291,tidy_all(library),False
