Run, Time Trad, Time ToA, Time First ASP, Time Second ASP, Plan Length Trad, Activity Length ToA, New Activity, Activity Name, Number Activities, Conditions Index, Goal,Goal Holds
1,0,15.243628,11.00747,4.235598,0,20,True,0,168,1,tidy_all(library),False
2,0,20.90793,12.530004,8.377102,0,18,True,0,168,2,tidy_all(library),False
3,0,33.262694,12.914971,20.347035,0,16,True,0,168,3,tidy_all(library),False
4,0,14.209528,14.208962,0,0,14,False,1,168,4,tidy_all(library),False
5,0,14.79397,14.79343,0,0,12,False,2,168,5,tidy_all(library),False
6,0,13.535013,13.534433,0,0,8,False,1,168,6,tidy_all(library),False
7,0,18.117524,11.245448,6.87116,0,18,True,0,168,7,tidy_all(library),False
8,0,16.584309,8.622539,7.961016,0,18,True,0,168,8,tidy_all(library),False
9,0,23.304797,9.603068,13.701129,0,16,True,0,168,9,tidy_all(library),False
10,0,5.972922,5.972247,0,0,14,False,3,168,10,tidy_all(library),False
11,0,12.381901,12.381336,0,0,12,False,4,168,11,tidy_all(library),False
12,0,15.926402,15.922042,0,0,8,False,4,168,12,tidy_all(library),False
13,0,30.940085,13.465176,17.472962,0,16,True,0,168,13,tidy_all(library),False
14,0,26.362506,5.532812,20.827777,0,16,True,0,168,14,tidy_all(library),False
15,0,33.577073,9.209577,24.363504,0,16,True,0,168,15,tidy_all(library),False
16,0,9.133888,9.133401,0,0,14,False,5,168,16,tidy_all(library),False
17,0,9.577265,9.576779,0,0,12,False,6,168,17,tidy_all(library),False
18,0,10.642056,10.64116,0,0,8,False,5,168,18,tidy_all(library),False
19,0,14.424565,14.423074,0,0,14,False,7,168,19,tidy_all(library),False
20,0,8.033994,8.03345,0,0,14,False,8,168,20,tidy_all(library),False
21,0,9.375962,9.375479,0,0,14,False,9,168,21,tidy_all(library),False
22,0,4.334482,4.333643,0,0,14,False,10,168,22,tidy_all(library),False
23,0,10.728472,10.725595,0,0,12,False,11,168,23,tidy_all(library),False
24,0,9.430771,9.430156,0,0,8,False,11,168,24,tidy_all(library),False
25,0,14.600971,14.600466,0,0,12,False,12,168,25,tidy_all(library),False
26,0,11.372875,11.371069,0,0,12,False,13,168,26,tidy_all(library),False
27,0,10.605724,10.602457,0,0,12,False,14,168,27,tidy_all(library),False
28,0,10.070404,10.069639,0,0,12,False,15,168,28,tidy_all(library),False
29,0,10.969829,10.969051,0,0,12,False,16,168,29,tidy_all(library),False
30,0,11.132108,10.685884,0.44534,0,8,True,0,168,30,tidy_all(library),False
31,0,13.490299,13.48983,0,0,8,False,7,168,31,tidy_all(library),False
32,0,14.475554,14.474848,0,0,8,False,8,168,32,tidy_all(library),False
33,0,11.671364,11.67079,0,0,8,False,9,168,33,tidy_all(library),False
34,0,8.092341,8.091867,0,0,8,False,15,168,34,tidy_all(library),False
35,0,11.487306,11.486852,0,0,8,False,16,168,35,tidy_all(library),False
36,0,3.598365,3.597772,0,0,0,False,0,168,36,tidy_all(library),True
37,0,13.499236,10.586452,2.912089,0,21,True,0,168,37,tidy_all(library),False
38,0,21.876674,14.562636,7.313223,0,19,True,0,168,38,tidy_all(library),False
39,0,22.343721,9.208938,13.134155,0,17,True,0,168,39,tidy_all(library),False
40,0,9.854693,9.85407,0,0,15,False,17,168,40,tidy_all(library),False
41,0,9.688448,9.687753,0,0,13,False,18,168,41,tidy_all(library),False
42,0,13.329679,13.329198,0,0,9,False,17,168,42,tidy_all(library),False
43,0,15.091085,7.482291,7.608167,0,19,True,0,168,43,tidy_all(library),False
44,0,38.141039,11.701919,26.438516,0,17,True,0,168,44,tidy_all(library),False
45,0,14.602325,14.601746,0,0,15,False,19,168,45,tidy_all(library),False
46,0,11.332704,11.332245,0,0,13,False,20,168,46,tidy_all(library),False
47,0,9.781312,9.780843,0,0,11,False,21,168,47,tidy_all(library),False
48,0,8.558365,8.556703,0,0,7,False,20,168,48,tidy_all(library),False
49,0,21.666681,10.078549,11.587431,0,17,True,0,168,49,tidy_all(library),False
50,0,13.64024,13.639718,0,0,15,False,22,168,50,tidy_all(library),False
51,0,13.31973,13.319072,0,0,15,False,23,168,51,tidy_all(library),False
52,0,11.357159,11.355975,0,0,13,False,24,168,52,tidy_all(library),False
53,0,11.944512,11.943394,0,0,11,False,25,168,53,tidy_all(library),False
54,0,10.838911,10.838415,0,0,7,False,23,168,54,tidy_all(library),False
55,0,11.883804,11.883341,0,0,15,False,26,168,55,tidy_all(library),False
56,0,14.79453,14.793934,0,0,13,False,27,168,56,tidy_all(library),False
57,0,11.703762,11.703072,0,0,13,False,28,168,57,tidy_all(library),False
58,0,12.769442,12.768898,0,0,13,False,29,168,58,tidy_all(library),False
59,0,16.227366,16.226838,0,0,11,False,30,168,59,tidy_all(library),False
60,0,12.890825,12.890238,0,0,7,False,29,168,60,tidy_all(library),False
61,0,19.782628,19.782123,0,0,13,False,31,168,61,tidy_all(library),False
62,0,13.122196,13.12169,0,0,11,False,32,168,62,tidy_all(library),False
63,0,11.762745,11.762245,0,0,11,False,33,168,63,tidy_all(library),False
64,0,12.692237,12.691645,0,0,11,False,34,168,64,tidy_all(library),False
65,0,16.301953,16.301295,0,0,11,False,35,168,65,tidy_all(library),False
66,0,12.078721,12.078156,0,0,7,False,35,168,66,tidy_all(library),False
67,0,11.774019,11.773373,0,0,9,False,26,168,67,tidy_all(library),False
68,0,11.530591,11.530089,0,0,7,False,22,168,68,tidy_all(library),False
69,0,17.80423,17.802975,0,0,7,False,33,168,69,tidy_all(library),False
70,0,13.378728,13.375345,0,0,7,False,34,168,70,tidy_all(library),False
71,0,12.81401,11.994264,0.819026,0,7,True,0,168,71,tidy_all(library),False
72,0,2.964502,2.964003,0,0,0,False,0,168,72,tidy_all(library),True
73,0,8.03852,5.953766,2.082269,0,22,True,0,168,73,tidy_all(library),False
74,0,17.8645,12.774376,5.089246,0,20,True,0,168,74,tidy_all(library),False
75,0,15.563992,6.684747,8.877768,0,18,True,0,168,75,tidy_all(library),False
76,0,23.387526,8.946183,14.439181,0,16,True,0,168,76,tidy_all(library),False
77,0,12.056665,12.056035,0,0,14,False,36,168,77,tidy_all(library),False
78,0,11.305079,11.304598,0,0,10,False,36,168,78,tidy_all(library),False
79,0,14.899346,11.170962,3.727755,0,20,True,0,168,79,tidy_all(library),False
80,0,18.011571,5.789647,12.221296,0,18,True,0,168,80,tidy_all(library),False
81,0,41.15135,9.659949,31.490737,0,16,True,0,168,81,tidy_all(library),False
82,0,11.608629,11.608126,0,0,14,False,3,168,82,tidy_all(library),False
83,0,13.148121,13.147569,0,0,12,False,4,168,83,tidy_all(library),False
84,0,16.517564,16.516892,0,0,8,False,3,168,84,tidy_all(library),False
85,0,20.496633,12.028898,8.466937,0,18,True,0,168,85,tidy_all(library),False
86,0,37.743549,8.99965,28.743266,0,16,True,0,168,86,tidy_all(library),False
87,0,7.696215,7.695562,0,0,14,False,37,168,87,tidy_all(library),False
88,0,8.152386,8.151897,0,0,14,False,5,168,88,tidy_all(library),False
89,0,8.01044,8.009899,0,0,12,False,2,168,89,tidy_all(library),False
90,0,16.614912,16.614389,0,0,6,False,37,168,90,tidy_all(library),False
91,0,24.245522,9.379348,14.865573,0,16,True,0,168,91,tidy_all(library),False
92,0,9.203194,9.202613,0,0,14,False,8,168,92,tidy_all(library),False
93,0,8.920669,8.918082,0,0,14,False,7,168,93,tidy_all(library),False
94,0,12.012541,12.011993,0,0,14,False,10,168,94,tidy_all(library),False
95,0,12.066933,12.066352,0,0,12,False,11,168,95,tidy_all(library),False
96,0,15.634113,15.633508,0,0,8,False,11,168,96,tidy_all(library),False
97,0,7.119999,7.119309,0,0,14,False,38,168,97,tidy_all(library),False
98,0,10.761716,10.761025,0,0,12,False,13,168,98,tidy_all(library),False
99,0,12.715565,12.714869,0,0,12,False,12,168,99,tidy_all(library),False
100,0,10.431167,10.428072,0,0,12,False,15,168,100,tidy_all(library),False
101,0,16.654976,16.654315,0,0,12,False,16,168,101,tidy_all(library),False
102,0,13.555864,12.894215,0.660987,0,6,True,0,168,102,tidy_all(library),False
103,0,12.517933,12.516211,0,0,10,False,38,168,103,tidy_all(library),False
104,0,13.492142,13.48881,0,0,8,False,8,168,104,tidy_all(library),False
105,0,12.357313,12.352246,0,0,8,False,14,168,105,tidy_all(library),False
106,0,11.682459,11.679324,0,0,8,False,15,168,106,tidy_all(library),False
107,0,15.79304,15.792566,0,0,8,False,16,168,107,tidy_all(library),False
108,0,3.289227,3.288803,0,0,0,False,0,168,108,tidy_all(library),True
109,0,12.403098,10.930215,1.471193,0,23,True,0,168,109,tidy_all(library),False
110,0,13.054942,10.86868,2.185493,0,21,True,0,168,110,tidy_all(library),False
111,0,16.627441,10.004192,6.622594,0,19,True,0,168,111,tidy_all(library),False
112,0,20.146074,9.370437,10.774922,0,17,True,0,168,112,tidy_all(library),False
113,0,12.155973,12.15544,0,0,15,False,39,168,113,tidy_all(library),False
114,0,8.13533,8.134822,0,0,11,False,39,168,114,tidy_all(library),False
115,0,13.693069,10.96725,2.725054,0,21,True,0,168,115,tidy_all(library),False
