Run, Time Trad, Time ToA, Time First ASP, Time Second ASP, Plan Length Trad, Activity Length ToA, New Activity, Activity Name, Number Activities, Conditions Index, Goal,Goal Holds
1,0,7.386176,3.212729,4.172943,0,20,True,0,112,1,tidy_all(library),False
2,0,12.698483,4.574047,8.123828,0,18,True,0,112,2,tidy_all(library),False
3,0,18.863004,4.140016,14.722373,0,16,True,0,112,3,tidy_all(library),False
4,0,3.860421,3.859927,0,0,14,False,1,112,4,tidy_all(library),False
5,0,5.017802,5.017384,0,0,12,False,2,112,5,tidy_all(library),False
6,0,5.591431,5.591018,0,0,8,False,1,112,6,tidy_all(library),False
7,0,10.49335,3.395063,7.097673,0,18,True,0,112,7,tidy_all(library),False
8,0,11.842247,3.896438,7.945208,0,18,True,0,112,8,tidy_all(library),False
9,0,17.871889,3.930089,13.941284,0,16,True,0,112,9,tidy_all(library),False
10,0,5.797606,5.797109,0,0,14,False,3,112,10,tidy_all(library),False
11,0,4.879091,4.877492,0,0,12,False,4,112,11,tidy_all(library),False
12,0,4.208122,4.205043,0,0,8,False,3,112,12,tidy_all(library),False
13,0,21.271918,3.489131,17.782153,0,16,True,0,112,13,tidy_all(library),False
14,0,25.784884,4.544212,21.239933,0,16,True,0,112,14,tidy_all(library),False
15,0,28.672982,4.358839,24.313399,0,16,True,0,112,15,tidy_all(library),False
16,0,4.839534,4.839084,0,0,14,False,5,112,16,tidy_all(library),False
17,0,5.318698,5.318125,0,0,12,False,6,112,17,tidy_all(library),False
18,0,5.612102,5.611515,0,0,8,False,6,112,18,tidy_all(library),False
19,0,4.719621,4.717769,0,0,14,False,7,112,19,tidy_all(library),False
20,0,3.894106,3.89264,0,0,14,False,8,112,20,tidy_all(library),False
21,0,2.43226,2.431718,0,0,14,False,9,112,21,tidy_all(library),False
22,0,3.952579,3.952175,0,0,14,False,10,112,22,tidy_all(library),False
23,0,4.289607,4.28922,0,0,12,False,11,112,23,tidy_all(library),False
24,0,4.173726,4.173293,0,0,8,False,11,112,24,tidy_all(library),False
25,0,4.631199,4.630758,0,0,12,False,12,112,25,tidy_all(library),False
26,0,4.054168,4.053783,0,0,12,False,13,112,26,tidy_all(library),False
27,0,3.800123,3.79973,0,0,12,False,14,112,27,tidy_all(library),False
28,0,4.278568,4.278139,0,0,12,False,15,112,28,tidy_all(library),False
29,0,4.961016,4.960618,0,0,12,False,16,112,29,tidy_all(library),False
30,0,4.390772,3.918305,0.471976,0,8,True,0,112,30,tidy_all(library),False
31,0,6.522442,6.522015,0,0,8,False,7,112,31,tidy_all(library),False
32,0,3.557816,3.557382,0,0,8,False,13,112,32,tidy_all(library),False
33,0,3.492291,3.491734,0,0,8,False,14,112,33,tidy_all(library),False
34,0,3.635124,3.634673,0,0,8,False,10,112,34,tidy_all(library),False
35,0,3.433545,3.433147,0,0,8,False,16,112,35,tidy_all(library),False
36,0,1.862,1.861639,0,0,0,False,0,112,36,tidy_all(library),True
37,0,7.218319,3.695524,3.52216,0,21,True,0,112,37,tidy_all(library),False
