Run, Time Trad, Time ToA, Time First ASP, Time Second ASP, Plan Length Trad, Activity Length ToA, New Activity, Activity Name, Number Activities, Conditions Index, Goal,Goal Holds
1,0,4.940489,0.339951,4.600112,0,20,True,0,0,1,tidy_all(library),False
2,0,8.506343,0.318347,8.187426,0,18,True,0,0,2,tidy_all(library),False
3,0,17.543612,0.391183,17.151948,0,16,True,0,0,3,tidy_all(library),False
4,0,32.177033,0.344684,31.831839,0,14,True,1,1,4,tidy_all(library),False
5,0,44.35863,0.407378,43.950827,0,12,True,0,1,5,tidy_all(library),False
6,0,0.393316,0.392991,0,0,8,False,1,1,6,tidy_all(library),False
7,0,7.348689,0.359863,6.988345,0,18,True,0,1,7,tidy_all(library),False
8,0,8.533058,0.328553,8.204097,0,18,True,0,1,8,tidy_all(library),False
9,0,14.71085,0.339121,14.371346,0,16,True,0,1,9,tidy_all(library),False
10,0,25.71529,0.317175,25.397655,0,14,True,2,2,10,tidy_all(library),False
11,0,22.804297,0.320273,22.483662,0,12,True,0,2,11,tidy_all(library),False
12,0,0.393994,0.393693,0,0,8,False,2,2,12,tidy_all(library),False
13,0,18.162074,0.327438,17.834266,0,16,True,0,2,13,tidy_all(library),False
14,0,21.148711,0.349947,20.798359,0,16,True,0,2,14,tidy_all(library),False
15,0,24.830611,0.332687,24.497507,0,16,True,0,2,15,tidy_all(library),False
16,0,31.120168,0.670324,30.449317,0,14,True,3,3,16,tidy_all(library),False
17,0,24.605574,0.352281,24.252879,0,12,True,0,3,17,tidy_all(library),False
18,0,0.782044,0.781802,0,0,8,False,3,3,18,tidy_all(library),False
19,0,42.041154,0.373347,41.667221,0,14,True,4,4,19,tidy_all(library),False
20,0,26.20321,0.352126,25.850061,0,14,True,5,5,20,tidy_all(library),False
21,0,32.744601,0.334426,32.409689,0,14,True,6,6,21,tidy_all(library),False
22,0,39.552393,0.365537,39.186316,0,14,True,7,7,22,tidy_all(library),False
23,0,30.418392,0.358974,30.059105,0,12,True,0,7,23,tidy_all(library),False
24,0,1.171143,0.360904,0.809748,0,8,True,0,7,24,tidy_all(library),False
25,0,30.876342,0.356268,30.519599,0,12,True,0,7,25,tidy_all(library),False
26,0,18.711293,0.533271,18.177579,0,12,True,0,7,26,tidy_all(library),False
27,0,30.064874,0.386783,29.677601,0,12,True,0,7,27,tidy_all(library),False
28,0,27.034193,0.382979,26.650791,0,12,True,0,7,28,tidy_all(library),False
29,0,31.08926,0.394491,30.69321,0,12,True,0,7,29,tidy_all(library),False
30,0,0.802204,0.374574,0.427019,0,8,True,0,7,30,tidy_all(library),False
31,0,0.816805,0.81655,0,0,8,False,4,7,31,tidy_all(library),False
32,0,0.464445,0.464139,0,0,8,False,5,7,32,tidy_all(library),False
33,0,0.548344,0.548117,0,0,8,False,6,7,33,tidy_all(library),False
34,0,0.464454,0.464159,0,0,8,False,7,7,34,tidy_all(library),False
35,0,0.861281,0.38368,0.477166,0,8,True,0,7,35,tidy_all(library),False
36,0,0.494607,0.494434,0,0,0,False,0,7,36,tidy_all(library),True
37,0,3.429366,0.411602,3.017382,0,21,True,0,7,37,tidy_all(library),False
38,0,9.054521,0.521464,8.532637,0,19,True,0,7,38,tidy_all(library),False
39,0,13.40049,0.461784,12.938318,0,17,True,0,7,39,tidy_all(library),False
40,0,22.912523,0.427854,22.48424,0,15,True,0,7,40,tidy_all(library),False
41,0,26.133941,0.400576,25.73282,0,13,True,8,8,41,tidy_all(library),False
42,0,0.910113,0.908967,0,0,9,False,8,8,42,tidy_all(library),False
43,0,8.356357,0.447511,7.908217,0,19,True,0,8,43,tidy_all(library),False
44,0,27.904554,0.353136,27.549705,0,17,True,0,8,44,tidy_all(library),False
45,0,52.327841,0.418504,51.908879,0,15,True,0,8,45,tidy_all(library),False
46,0,57.922197,0.378884,57.542694,0,13,True,9,9,46,tidy_all(library),False
47,0,36.804896,0.567031,36.237426,0,11,True,0,9,47,tidy_all(library),False
48,0,0.550672,0.550309,0,0,7,False,9,9,48,tidy_all(library),False
49,0,13.303347,0.422199,12.880742,0,17,True,0,9,49,tidy_all(library),False
50,0,55.938415,0.474062,55.464009,0,15,True,0,9,50,tidy_all(library),False
51,0,97.226658,0.459925,96.766346,0,15,True,0,9,51,tidy_all(library),False
52,0,52.270224,0.563856,51.704854,0,13,True,10,10,52,tidy_all(library),False
53,0,34.533694,0.466947,34.066349,0,11,True,0,10,53,tidy_all(library),False
54,0,0.796092,0.795714,0,0,7,False,10,10,54,tidy_all(library),False
55,0,31.775824,0.544831,31.230504,0,15,True,0,10,55,tidy_all(library),False
56,0,74.034482,0.56814,73.465723,0,13,True,11,11,56,tidy_all(library),False
57,0,68.202061,0.560039,67.641472,0,13,True,12,12,57,tidy_all(library),False
58,0,58.890401,0.505431,58.384424,0,13,True,13,13,58,tidy_all(library),False
59,0,87.342837,0.895989,86.446423,0,11,True,0,13,59,tidy_all(library),False
60,0,0.60419,0.603859,0,0,7,False,13,13,60,tidy_all(library),False
61,0,29.252721,0.577148,28.674275,0,13,True,14,14,61,tidy_all(library),False
62,0,44.189962,0.507704,43.681905,0,11,True,0,14,62,tidy_all(library),False
63,0,54.796685,0.603294,54.192983,0,11,True,0,14,63,tidy_all(library),False
64,0,34.040527,0.46622,33.573819,0,11,True,0,14,64,tidy_all(library),False
65,0,53.305154,0.712206,52.592433,0,11,True,0,14,65,tidy_all(library),False
66,0,3.072684,0.596853,2.475352,0,7,True,0,14,66,tidy_all(library),False
67,0,0.748498,0.748151,0,0,9,False,14,14,67,tidy_all(library),False
68,0,0.530915,0.530588,0,0,7,False,11,14,68,tidy_all(library),False
69,0,0.818002,0.817719,0,0,7,False,12,14,69,tidy_all(library),False
70,0,0.972986,0.465857,0.506725,0,7,True,0,14,70,tidy_all(library),False
71,0,1.174479,0.439331,0.734786,0,7,True,0,14,71,tidy_all(library),False
72,0,0.561455,0.561265,0,0,0,False,0,14,72,tidy_all(library),True
73,0,2.319723,0.409904,1.909443,0,22,True,0,14,73,tidy_all(library),False
74,0,5.544988,0.454584,5.089887,0,20,True,0,14,74,tidy_all(library),False
75,0,9.269186,0.454361,8.814414,0,18,True,0,14,75,tidy_all(library),False
76,0,18.076563,0.766272,17.309849,0,16,True,0,14,76,tidy_all(library),False
77,0,23.145872,0.541706,22.602455,0,14,True,15,15,77,tidy_all(library),False
78,0,0.666948,0.666675,0,0,10,False,15,15,78,tidy_all(library),False
79,0,4.871882,0.587503,4.283948,0,20,True,0,15,79,tidy_all(library),False
80,0,15.34907,0.631545,14.717108,0,18,True,0,15,80,tidy_all(library),False
81,0,42.903716,0.524532,42.378752,0,16,True,0,15,81,tidy_all(library),False
82,0,0.671033,0.670776,0,0,14,False,2,15,82,tidy_all(library),False
83,0,52.611444,0.61828,51.992681,0,12,True,0,15,83,tidy_all(library),False
84,0,0.974393,0.974127,0,0,8,False,2,15,84,tidy_all(library),False
