Run, Time Trad, Time ToA, Time First ASP, Time Second ASP, Plan Length Trad, Activity Length ToA, New Activity, Activity Name, Number Activities, Conditions Index, Goal,Goal Holds
1,0,4.726794,0.322109,4.401916,0,20,True,0,0,1,tidy_all(library),False
2,0,11.301813,0.33135,10.970107,0,18,True,0,0,2,tidy_all(library),False
3,0,29.384688,0.379274,29.00475,0,16,True,0,0,3,tidy_all(library),False
4,0,38.256794,0.771126,37.484802,0,14,True,1,1,4,tidy_all(library),False
5,0,54.893206,0.365724,54.526912,0,12,True,2,2,5,tidy_all(library),False
6,0,0.542662,0.542399,0,0,8,False,2,2,6,tidy_all(library),False
7,0,8.39336,0.48508,7.907417,0,18,True,0,2,7,tidy_all(library),False
8,0,18.944348,0.39672,18.547166,0,18,True,0,2,8,tidy_all(library),False
9,0,25.028569,0.656263,24.371894,0,16,True,0,2,9,tidy_all(library),False
10,0,38.710343,0.390844,38.318856,0,14,True,3,3,10,tidy_all(library),False
11,0,32.3323,0.43864,31.89295,0,12,True,4,4,11,tidy_all(library),False
12,0,0.803463,0.803225,0,0,8,False,4,4,12,tidy_all(library),False
13,0,21.728771,0.579755,21.148463,0,16,True,0,4,13,tidy_all(library),False
14,0,24.17739,0.388763,23.787063,0,16,True,0,4,14,tidy_all(library),False
15,0,30.16685,0.388905,29.77755,0,16,True,0,4,15,tidy_all(library),False
16,0,46.473264,0.45809,46.014601,0,14,True,5,5,16,tidy_all(library),False
17,0,28.836872,0.460129,28.37615,0,12,True,6,6,17,tidy_all(library),False
18,0,0.485267,0.485014,0,0,8,False,6,6,18,tidy_all(library),False
19,0,44.554997,0.371119,44.183265,0,14,True,7,7,19,tidy_all(library),False
20,0,26.898565,0.413836,26.484317,0,14,True,8,8,20,tidy_all(library),False
21,0,34.096251,0.71948,33.376239,0,14,True,9,9,21,tidy_all(library),False
22,0,39.89227,0.382213,39.509394,0,14,True,10,10,22,tidy_all(library),False
23,0,33.068071,0.884352,32.18327,0,12,True,11,11,23,tidy_all(library),False
24,0,0.632014,0.631821,0,0,8,False,11,11,24,tidy_all(library),False
25,0,30.385562,0.420757,29.964356,0,12,True,12,12,25,tidy_all(library),False
26,0,19.332081,0.819454,18.511665,0,12,True,13,13,26,tidy_all(library),False
27,0,31.79384,0.44992,31.343419,0,12,True,14,14,27,tidy_all(library),False
28,0,30.081636,0.874913,29.206223,0,12,True,15,15,28,tidy_all(library),False
29,0,31.09949,0.522699,30.576355,0,12,True,16,16,29,tidy_all(library),False
30,0,0.941193,0.4489,0.491865,0,8,True,0,16,30,tidy_all(library),False
31,0,1.082402,1.08213,0,0,8,False,7,16,31,tidy_all(library),False
32,0,0.6812,0.680995,0,0,8,False,13,16,32,tidy_all(library),False
33,0,0.566332,0.566051,0,0,8,False,14,16,33,tidy_all(library),False
34,0,0.552089,0.551831,0,0,8,False,10,16,34,tidy_all(library),False
35,0,0.962417,0.962135,0,0,8,False,16,16,35,tidy_all(library),False
36,0,0.546248,0.546068,0,0,0,False,0,16,36,tidy_all(library),True
37,0,4.371658,0.800806,3.570505,0,21,True,0,16,37,tidy_all(library),False
38,0,8.004195,0.505999,7.496482,0,19,True,0,16,38,tidy_all(library),False
39,0,13.345355,1.034747,12.309916,0,17,True,0,16,39,tidy_all(library),False
40,0,21.067208,0.52613,20.540529,0,15,True,17,17,40,tidy_all(library),False
41,0,26.220377,0.478274,25.741564,0,13,True,18,18,41,tidy_all(library),False
42,0,0.602665,0.602459,0,0,9,False,18,18,42,tidy_all(library),False
43,0,8.622955,0.951355,7.671104,0,19,True,0,18,43,tidy_all(library),False
44,0,27.701524,0.439742,27.261368,0,17,True,0,18,44,tidy_all(library),False
45,0,55.115474,0.478229,54.636653,0,15,True,19,19,45,tidy_all(library),False
46,0,60.815301,0.469745,60.344932,0,13,True,20,20,46,tidy_all(library),False
47,0,34.402699,0.503413,33.898755,0,11,True,21,21,47,tidy_all(library),False
48,0,0.629095,0.627442,0,0,7,False,20,21,48,tidy_all(library),False
49,0,12.501981,0.997766,11.503859,0,17,True,0,21,49,tidy_all(library),False
50,0,49.718492,0.550307,49.167704,0,15,True,22,22,50,tidy_all(library),False
51,0,78.50453,0.550253,77.953771,0,15,True,23,23,51,tidy_all(library),False
52,0,43.989932,1.179649,42.809791,0,13,True,24,24,52,tidy_all(library),False
53,0,27.915645,0.505474,27.409652,0,11,True,25,25,53,tidy_all(library),False
54,0,0.968148,0.967872,0,0,7,False,23,25,54,tidy_all(library),False
55,0,26.162688,0.640919,25.521285,0,15,True,26,26,55,tidy_all(library),False
56,0,62.154068,0.554014,61.599214,0,13,True,27,27,56,tidy_all(library),False
57,0,55.082998,0.958739,54.123446,0,13,True,28,28,57,tidy_all(library),False
58,0,46.695088,0.611107,46.083384,0,13,True,29,29,58,tidy_all(library),False
59,0,67.124697,0.571897,66.551216,0,11,True,30,30,59,tidy_all(library),False
60,0,1.244769,1.244324,0,0,7,False,29,30,60,tidy_all(library),False
61,0,23.321291,0.972596,22.348025,0,13,True,31,31,61,tidy_all(library),False
62,0,33.688381,1.057218,32.630493,0,11,True,32,32,62,tidy_all(library),False
63,0,49.052139,0.742434,48.309008,0,11,True,33,33,63,tidy_all(library),False
64,0,30.778168,1.805301,28.972269,0,11,True,34,34,64,tidy_all(library),False
65,0,40.004182,0.69912,39.299203,0,11,True,35,35,65,tidy_all(library),False
66,0,0.834406,0.834162,0,0,7,False,35,35,66,tidy_all(library),False
67,0,0.870257,0.869814,0,0,9,False,26,35,67,tidy_all(library),False
68,0,1.082871,1.081211,0,0,7,False,22,35,68,tidy_all(library),False
69,0,0.803893,0.803553,0,0,7,False,28,35,69,tidy_all(library),False
70,0,0.971378,0.971103,0,0,7,False,34,35,70,tidy_all(library),False
71,0,1.489278,0.771189,0.717698,0,7,True,0,35,71,tidy_all(library),False
72,0,0.693476,0.693247,0,0,0,False,0,35,72,tidy_all(library),True
73,0,3.171553,0.893071,2.278086,0,22,True,0,35,73,tidy_all(library),False
74,0,5.905983,0.655166,5.250443,0,20,True,0,35,74,tidy_all(library),False
75,0,9.572284,0.740836,8.831076,0,18,True,0,35,75,tidy_all(library),False
76,0,16.2354,1.571859,14.663097,0,16,True,0,35,76,tidy_all(library),False
77,0,19.405726,0.742964,18.662067,0,14,True,36,36,77,tidy_all(library),False
78,0,1.114024,1.11375,0,0,10,False,36,36,78,tidy_all(library),False
79,0,4.537181,0.737837,3.798255,0,20,True,0,36,79,tidy_all(library),False
80,0,12.726032,0.839067,11.886561,0,18,True,0,36,80,tidy_all(library),False
81,0,32.694264,0.600944,32.09282,0,16,True,0,36,81,tidy_all(library),False
82,0,0.933896,0.933482,0,0,14,False,3,36,82,tidy_all(library),False
83,0,0.855596,0.855231,0,0,12,False,4,36,83,tidy_all(library),False
84,0,0.933955,0.932087,0,0,8,False,4,36,84,tidy_all(library),False
85,0,9.191323,0.792596,8.398288,0,18,True,0,36,85,tidy_all(library),False
86,0,30.485096,0.804921,29.679715,0,16,True,0,36,86,tidy_all(library),False
87,0,104.827657,0.903177,103.922564,0,14,True,37,37,87,tidy_all(library),False
88,0,1.449147,1.448775,0,0,14,False,5,37,88,tidy_all(library),False
89,0,1.548402,1.548089,0,0,12,False,6,37,89,tidy_all(library),False
90,0,0.936827,0.936506,0,0,6,False,37,37,90,tidy_all(library),False
91,0,15.951487,0.814215,15.136868,0,16,True,0,37,91,tidy_all(library),False
92,0,1.176727,1.176415,0,0,14,False,8,37,92,tidy_all(library),False
93,0,0.946401,0.946066,0,0,14,False,9,37,93,tidy_all(library),False
94,0,0.983519,0.983189,0,0,14,False,10,37,94,tidy_all(library),False
95,0,1.187481,1.187178,0,0,12,False,11,37,95,tidy_all(library),False
96,0,0.897475,0.897146,0,0,8,False,11,37,96,tidy_all(library),False
97,0,16.266761,0.680966,15.582488,0,14,True,38,38,97,tidy_all(library),False
98,0,0.808366,0.806505,0,0,12,False,13,38,98,tidy_all(library),False
99,0,1.153102,1.152815,0,0,12,False,12,38,99,tidy_all(library),False
100,0,1.005076,1.004745,0,0,12,False,15,38,100,tidy_all(library),False
101,0,0.930464,0.930137,0,0,12,False,16,38,101,tidy_all(library),False
102,0,1.956036,1.20647,0.749186,0,6,True,0,38,102,tidy_all(library),False
103,0,0.866078,0.865789,0,0,10,False,38,38,103,tidy_all(library),False
104,0,1.068584,1.06831,0,0,8,False,8,38,104,tidy_all(library),False
105,0,0.994204,0.993926,0,0,8,False,7,38,105,tidy_all(library),False
106,0,0.958637,0.958364,0,0,8,False,10,38,106,tidy_all(library),False
107,0,0.954175,0.953909,0,0,8,False,16,38,107,tidy_all(library),False
108,0,0.746887,0.746665,0,0,0,False,0,38,108,tidy_all(library),True
109,0,2.762141,1.151138,1.610555,0,23,True,0,38,109,tidy_all(library),False
110,0,3.709218,1.050109,2.658686,0,21,True,0,38,110,tidy_all(library),False
111,0,7.84878,1.054519,6.79387,0,19,True,0,38,111,tidy_all(library),False
112,0,11.82298,0.7521,11.070392,0,17,True,0,38,112,tidy_all(library),False
113,0,13.954709,0.752936,13.201041,0,15,True,39,39,113,tidy_all(library),False
114,0,0.743827,0.743567,0,0,11,False,39,39,114,tidy_all(library),False
