Run, Time Trad, Time ToA, Time First ASP, Time Second ASP, Plan Length Trad, Activity Length ToA, New Activity, Activity Name, Number Activities, Conditions Index, Goal,Goal Holds
1,0,4.729379,0.325564,4.403346,0,20,True,0,0,1,tidy_all(library),False
2,0,11.266412,0.660786,10.605125,0,18,True,0,0,2,tidy_all(library),False
3,0,21.380717,0.301148,21.079112,0,16,True,1,1,3,tidy_all(library),False
4,0,33.883613,0.358262,33.52414,0,14,True,2,2,4,tidy_all(library),False
5,0,48.484271,0.377449,48.104523,0,12,True,3,3,5,tidy_all(library),False
6,0,0.526508,0.526269,0,0,8,False,3,3,6,tidy_all(library),False
7,0,9.359137,0.486372,8.871967,0,18,True,0,3,7,tidy_all(library),False
8,0,10.114928,0.541608,9.572911,0,18,True,0,3,8,tidy_all(library),False
9,0,17.409124,0.468876,16.939558,0,16,True,4,4,9,tidy_all(library),False
10,0,30.382336,0.382923,29.99889,0,14,True,5,5,10,tidy_all(library),False
11,0,26.499178,0.366653,26.131894,0,12,True,6,6,11,tidy_all(library),False
12,0,0.552334,0.552116,0,0,8,False,6,6,12,tidy_all(library),False
13,0,23.053761,0.410542,22.642637,0,16,True,7,7,13,tidy_all(library),False
14,0,25.720812,0.595908,25.124287,0,16,True,8,8,14,tidy_all(library),False
15,0,30.914895,0.42886,30.485467,0,16,True,9,9,15,tidy_all(library),False
16,0,44.080824,0.57085,43.509427,0,14,True,10,10,16,tidy_all(library),False
17,0,39.318671,0.499384,38.818792,0,12,True,11,11,17,tidy_all(library),False
18,0,0.687777,0.68755,0,0,8,False,10,11,18,tidy_all(library),False
19,0,54.730022,0.577118,54.152377,0,14,True,12,12,19,tidy_all(library),False
20,0,46.000009,0.475388,45.523993,0,14,True,13,13,20,tidy_all(library),False
21,0,35.0746,1.134994,33.938936,0,14,True,14,14,21,tidy_all(library),False
22,0,39.822765,0.395875,39.426395,0,14,True,15,15,22,tidy_all(library),False
23,0,31.12623,0.867603,30.258112,0,12,True,16,16,23,tidy_all(library),False
24,0,0.495123,0.49491,0,0,8,False,16,16,24,tidy_all(library),False
25,0,30.12522,0.446118,29.678503,0,12,True,17,17,25,tidy_all(library),False
26,0,19.381604,0.841199,18.537664,0,12,True,18,18,26,tidy_all(library),False
27,0,33.195608,1.092515,32.099605,0,12,True,19,19,27,tidy_all(library),False
28,0,27.423444,1.03674,26.383118,0,12,True,20,20,28,tidy_all(library),False
29,0,33.022697,0.456749,32.565439,0,12,True,21,21,29,tidy_all(library),False
30,0,0.98571,0.544016,0.441124,0,8,True,0,21,30,tidy_all(library),False
31,0,0.641553,0.641239,0,0,8,False,17,21,31,tidy_all(library),False
32,0,0.733524,0.732994,0,0,8,False,18,21,32,tidy_all(library),False
33,0,0.792368,0.792116,0,0,8,False,14,21,33,tidy_all(library),False
34,0,0.863549,0.8633,0,0,8,False,20,21,34,tidy_all(library),False
35,0,0.593387,0.593091,0,0,8,False,21,21,35,tidy_all(library),False
36,0,1.107603,1.107408,0,0,0,False,0,21,36,tidy_all(library),True
37,0,3.779239,0.856692,2.922152,0,21,True,0,21,37,tidy_all(library),False
38,0,8.276061,0.498954,7.776618,0,19,True,0,21,38,tidy_all(library),False
39,0,12.755648,0.585522,12.169686,0,17,True,0,21,39,tidy_all(library),False
40,0,21.865997,0.638283,21.227093,0,15,True,22,22,40,tidy_all(library),False
41,0,25.532608,0.57291,24.957664,0,13,True,23,23,41,tidy_all(library),False
42,0,0.639439,0.639115,0,0,9,False,22,23,42,tidy_all(library),False
43,0,8.197081,0.551542,7.643438,0,19,True,0,23,43,tidy_all(library),False
44,0,27.0779,0.528239,26.547958,0,17,True,0,23,44,tidy_all(library),False
45,0,52.893404,1.340898,51.551016,0,15,True,24,24,45,tidy_all(library),False
46,0,58.407307,0.60354,57.803264,0,13,True,25,25,46,tidy_all(library),False
47,0,34.978438,1.157916,33.8178,0,11,True,26,26,47,tidy_all(library),False
48,0,1.040386,1.039244,0,0,7,False,24,26,48,tidy_all(library),False
