Run, Time Trad, Time ToA, Time First ASP, Time Second ASP, Plan Length Trad, Activity Length ToA, New Activity, Activity Name, Number Activities, Conditions Index, Goal,Goal Holds
78,4.714657,7.372994,2.828431,4.543666,20,20,True,66,66,381,tidy_all(library),False
79,1.011531,2.200637,2.200195,0,0,0,False,0,66,360,tidy_all(library),True
80,41.961645,45.767979,2.505921,43.261195,16,16,True,67,67,261,tidy_all(library),False
81,29.607064,31.5781,2.282067,29.294532,16,16,True,68,68,199,tidy_all(library),False
82,48.340275,3.883218,3.878324,0,11,11,False,59,68,491,tidy_all(library),False
83,35.652614,39.089692,3.857998,35.227211,14,14,True,69,69,45,tidy_all(library),False
84,1.487989,3.917646,2.597667,1.319153,6,6,True,70,70,18,tidy_all(library),False
85,80.439428,88.164861,3.28719,84.876857,11,11,True,71,71,98,tidy_all(library),False
86,79.81435,3.729142,3.728665,0,10,10,False,12,71,384,tidy_all(library),False
87,13.79875,17.531938,2.469533,15.061354,15,15,True,72,72,40,tidy_all(library),False
88,7.062578,9.545601,2.604628,6.939825,7,7,True,73,73,41,tidy_all(library),False
89,99.998157,108.281245,2.532823,105.74764,14,14,True,74,74,86,tidy_all(library),False
90,57.512699,67.164131,2.558993,64.604188,13,13,True,75,75,50,tidy_all(library),False
91,74.550224,77.065633,3.597386,73.467186,13,13,True,76,76,161,tidy_all(library),False
92,10.504872,12.591182,2.69605,9.894157,13,13,True,77,77,348,tidy_all(library),False
93,77.604646,3.856519,3.856029,0,10,12,False,36,77,361,tidy_all(library),False
94,101.933153,88.016296,2.331286,85.684203,10,10,True,78,78,321,tidy_all(library),False
95,44.008841,47.761781,3.949566,43.811283,16,16,True,79,79,15,tidy_all(library),False
96,1.451397,4.244889,3.101441,1.139276,6,6,True,80,80,294,tidy_all(library),False
97,23.744275,28.101081,4.266331,23.833842,9,9,True,81,81,425,tidy_all(library),False
98,61.433931,62.263283,4.307894,57.947619,12,12,True,82,82,541,tidy_all(library),False
99,50.699272,56.10784,4.762413,51.344369,9,9,True,83,83,401,tidy_all(library),False
100,0.720605,4.497034,4.496605,0,5,7,False,58,83,143,tidy_all(library),False
101,0.821704,3.571071,3.570636,0,4,6,False,74,83,78,tidy_all(library),False
102,66.935925,77.614128,2.825565,74.787217,11,11,True,84,84,95,tidy_all(library),False
103,2.913558,9.000357,5.762528,3.236527,23,23,True,85,85,166,tidy_all(library),False
104,28.809909,33.693668,4.066844,29.625601,15,15,True,86,86,415,tidy_all(library),False
105,68.67362,64.951643,3.985374,60.965173,11,11,True,87,87,349,tidy_all(library),False
106,112.221422,130.242199,4.096089,126.145127,12,12,True,88,88,13,tidy_all(library),False
107,123.07981,3.88066,3.87461,0,10,10,False,46,88,1,tidy_all(library),False
